antecedents,consequents,support,confidence,lift
"frozenset({'canned meals beans', 'fresh vegetables', 'canned jarred vegetables'})",frozenset({'packaged vegetables fruits'}),0.010457237368617617,0.6261980830670927,1.620214062800458
"frozenset({'packaged vegetables fruits', 'canned jarred vegetables'})",frozenset({'packaged cheese'}),0.015952622312329936,0.39760638297872336,1.6200731382978721
"frozenset({'packaged cheese', 'fresh fruits', 'frozen meals'})",frozenset({'packaged vegetables fruits'}),0.010990769887424638,0.6261398176291794,1.6200633078166355
"frozenset({'crackers', 'yogurt'})",frozenset({'milk'}),0.020487648722189618,0.4146868250539957,1.6199406340114715
"frozenset({'cereal', 'fresh fruits'})",frozenset({'packaged cheese'}),0.025983033665901937,0.39755102040816326,1.6198475598935227
"frozenset({'milk', 'yogurt', 'crackers'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.011257536146828149,0.5494791666666666,1.6198313967966864
"frozenset({'fresh vegetables', 'hot cereal pancake mixes'})",frozenset({'packaged vegetables fruits'}),0.016699567838659765,0.626,1.6197015461071231
frozenset({'frozen appetizers sides'}),"frozenset({'packaged cheese', 'fresh vegetables'})",0.013071546710772021,0.23355576739752146,1.6195100807738603
frozenset({'fruit vegetable snacks'}),"frozenset({'packaged cheese', 'fresh fruits'})",0.01328495971829483,0.2648936170212766,1.6193415080984304
"frozenset({'fresh dips tapenades', 'bread'})",frozenset({'milk'}),0.010350530864856213,0.4145299145299145,1.6193276757053328
"frozenset({'fresh vegetables', 'milk'})",frozenset({'bread'}),0.03830763485034413,0.28267716535433074,1.6192598136418768
frozenset({'bread'}),"frozenset({'fresh vegetables', 'milk'})",0.03830763485034413,0.21943765281173594,1.6192598136418768
"frozenset({'milk', 'yogurt'})","frozenset({'packaged vegetables fruits', 'fresh fruits'})",0.0476978071813477,0.462972553081305,1.6192376492634635
"frozenset({'packaged cheese', 'frozen breakfast'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.010243824361094809,0.4059196617336152,1.6191002808838368
"frozenset({'fresh fruits', 'fresh vegetables', 'frozen meals'})",frozenset({'yogurt'}),0.012698073947607106,0.45161290322580644,1.619085815830392
"frozenset({'packaged vegetables fruits', 'milk'})",frozenset({'eggs'}),0.026196446673424745,0.22794800371402044,1.6189577239908621
frozenset({'pasta sauce'}),frozenset({'frozen produce'}),0.013925198740863256,0.21031426269137793,1.6188584088806965
"frozenset({'fresh fruits', 'chips pretzels', 'bread'})",frozenset({'milk'}),0.012911486955129916,0.41438356164383566,1.618755959960486
"frozenset({'fresh vegetables', 'fresh herbs', 'yogurt'})",frozenset({'packaged cheese'}),0.010830710131782531,0.3972602739726027,1.6186628945801071
"frozenset({'baking ingredients', 'yogurt'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.01403190524462466,0.5490605427974947,1.6185973189137217
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'frozen produce'})",frozenset({'fresh vegetables'}),0.02027423571466681,0.7615230460921844,1.6182796431866
"frozenset({'fresh vegetables', 'nuts seeds dried fruit', 'fresh fruits'})",frozenset({'yogurt'}),0.016592861334898363,0.45137880986937595,1.6182465633859435
"frozenset({'fresh vegetables', 'chips pretzels'})","frozenset({'milk', 'fresh fruits'})",0.02475590887264579,0.2830994508846858,1.6182168368196603
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'oils vinegars'})",frozenset({'packaged cheese'}),0.010403884116736916,0.39714867617107946,1.6182081820596832
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'soy lactosefree', 'fresh vegetables', 'yogurt'})",frozenset({'fresh fruits'}),0.010990769887424638,0.944954128440367,1.6182069647654453
"frozenset({'fresh dips tapenades', 'eggs'})",frozenset({'packaged vegetables fruits'}),0.011044123139305341,0.6253776435045317,1.6180912717014686
frozenset({'fruit vegetable snacks'}),"frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.010243824361094809,0.2042553191489362,1.618071617416953
"frozenset({'fresh dips tapenades', 'lunch meat'})",frozenset({'packaged vegetables fruits'}),0.011577655658112362,0.6253602305475505,1.6180462177184898
"frozenset({'chips pretzels', 'ice cream ice'})",frozenset({'packaged cheese'}),0.011631008909993064,0.3970856102003643,1.6179512156490061
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'chips pretzels'})",frozenset({'soy lactosefree'}),0.014405378007789574,0.2890792291220557,1.6178596570423083
"frozenset({'fresh fruits', 'fresh vegetables', 'refrigerated'})",frozenset({'frozen produce'}),0.011897775169396574,0.21017907634307256,1.6178178348657941
"frozenset({'fresh fruits', 'frozen produce'})",frozenset({'soy lactosefree'}),0.02705009870351598,0.28905359179019385,1.6177161752533902
"frozenset({'yogurt', 'frozen produce'})",frozenset({'soy lactosefree'}),0.013925198740863256,0.28903654485049834,1.6176207704188985
"frozenset({'fresh vegetables', 'milk', 'chips pretzels'})",frozenset({'packaged vegetables fruits'}),0.018406871898842235,0.625,1.61711416344561
"frozenset({'packaged vegetables fruits', 'fresh dips tapenades', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.03377260844048445,0.7608173076923078,1.6167799090790165
"frozenset({'tortillas flat bread', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.03190524462465987,0.7608142493638677,1.6167734099577065
"frozenset({'lunch meat', 'fresh fruits'})",frozenset({'yogurt'}),0.03483967347809849,0.45096685082872934,1.6167696413700983
"frozenset({'fresh vegetables', 'cereal'})",frozenset({'yogurt'}),0.021341300752280853,0.4509582863585119,1.6167389367286893
"frozenset({'packaged vegetables fruits', 'chips pretzels'})",frozenset({'eggs'}),0.017233100357466787,0.22762508809020435,1.6166642766482382
"frozenset({'fresh vegetables', 'fresh fruits', 'water seltzer sparkling water'})",frozenset({'packaged vegetables fruits'}),0.04193565597823187,0.6248012718600954,1.616599977702066
"frozenset({'fresh fruits', 'refrigerated', 'bread'})",frozenset({'packaged vegetables fruits'}),0.015098970282238703,0.6247240618101545,1.6164002057575546
frozenset({'baby food formula'}),"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits'})",0.015632502801045722,0.3226872246696035,1.6162818417911218
"frozenset({'fresh vegetables', 'cereal', 'fresh fruits'})",frozenset({'chips pretzels'}),0.011150829643066745,0.28827586206896555,1.6162591931674009
frozenset({'canned jarred vegetables'}),frozenset({'frozen produce'}),0.015952622312329936,0.20997191011235952,1.6162232078997758
"frozenset({'packaged cheese', 'fresh fruits', 'yogurt'})",frozenset({'chips pretzels'}),0.021501360507922958,0.2882689556509299,1.616220471362662
"frozenset({'fresh herbs', 'bread'})",frozenset({'packaged vegetables fruits'}),0.011631008909993064,0.6246418338108882,1.616187450457962
"frozenset({'milk', 'pasta sauce', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.012538014191965,0.7605177993527508,1.616143436878527
"frozenset({'fresh fruits', 'packaged vegetables fruits', 'frozen produce'})",frozenset({'fresh vegetables'}),0.043696313290295045,0.7604456824512535,1.6159901843745856
"frozenset({'fresh fruits', 'yogurt', 'water seltzer sparkling water'})",frozenset({'bread'}),0.012431307688203596,0.2820823244552058,1.6158523860831058
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits', 'cream'})",frozenset({'yogurt'}),0.010243824361094809,0.4507042253521127,1.6158280978910955
"frozenset({'soy lactosefree', 'fresh vegetables', 'frozen produce'})",frozenset({'yogurt'}),0.010724003628021127,0.45067264573991034,1.6157148812362545
"frozenset({'fresh vegetables', 'crackers'})",frozenset({'packaged vegetables fruits'}),0.03788080883529851,0.6244503078276166,1.6156918994496159
"frozenset({'fresh vegetables', 'baking ingredients', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.02155471375980366,0.6244204018547141,1.6156145212538524
"frozenset({'fresh fruits', 'yogurt', 'chips pretzels'})",frozenset({'packaged vegetables fruits'}),0.028650696259937044,0.6244186046511627,1.6156098712005442
"frozenset({'lunch meat', 'eggs'})",frozenset({'packaged vegetables fruits'}),0.013925198740863256,0.6244019138755981,1.615566685777241
"frozenset({'packaged cheese', 'fresh fruits', 'frozen breakfast'})",frozenset({'packaged vegetables fruits'}),0.012057834925038681,0.6243093922651934,1.615327296966665
"frozenset({'yogurt', 'water seltzer sparkling water'})","frozenset({'soy lactosefree', 'fresh fruits'})",0.011844421917515873,0.20181818181818184,1.615148668581632
"frozenset({'soup broth bouillon', 'fresh fruits'})",frozenset({'frozen produce'}),0.011844421917515873,0.20982986767485826,1.6151298602997404
"frozenset({'cream', 'fresh fruits'})","frozenset({'fresh vegetables', 'yogurt'})",0.014938910526596596,0.24955436720142601,1.615123447671384
"frozenset({'packaged cheese', 'cereal', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.016219388571733447,0.624229979466119,1.6151218256672375
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'soup broth bouillon'})",frozenset({'packaged cheese'}),0.01275142719948781,0.39635157545605304,1.6149603432114787
"frozenset({'soup broth bouillon', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.04289601451208451,0.7599243856332704,1.6148823990843975
"frozenset({'packaged cheese', 'refrigerated', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.01904711092141066,0.6241258741258741,1.6148524653149168
"frozenset({'fresh vegetables', 'cookies cakes'})","frozenset({'packaged vegetables fruits', 'fresh fruits'})",0.010937416635543937,0.4617117117117117,1.6148278806890488
"frozenset({'packaged vegetables fruits', 'yogurt', 'other creams cheeses'})",frozenset({'fresh vegetables'}),0.014352024755908873,0.7598870056497176,1.6148029645003013
"frozenset({'baking ingredients', 'yogurt'})",frozenset({'milk'}),0.01056394387237902,0.4133611691022964,1.6147620659617217
"frozenset({'poultry counter', 'fresh fruits'})",frozenset({'packaged cheese'}),0.012538014191965,0.39629005059021916,1.6147096561331473
"frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits', 'chips pretzels'})",frozenset({'milk'}),0.011577655658112362,0.4133333333333334,1.614653327775462
"frozenset({'packaged cheese', 'fresh fruits', 'water seltzer sparkling water'})",frozenset({'chips pretzels'}),0.010830710131782531,0.2879432624113475,1.6143944263762744
"frozenset({'hot cereal pancake mixes', 'yogurt'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.011044123139305341,0.5476190476190477,1.6143478781887086
"frozenset({'fresh fruits', 'yogurt', 'bread'})",frozenset({'refrigerated'}),0.012004481673157978,0.23124357656731756,1.6142265756429175
"frozenset({'oils vinegars', 'fresh fruits'})","frozenset({'packaged vegetables fruits', 'yogurt'})",0.010137117857333405,0.21814006888633758,1.6141331666548067
frozenset({'latino foods'}),frozenset({'fresh vegetables'}),0.017179747105586087,0.7594339622641509,1.6138402216232404
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'chips pretzels'})",frozenset({'refrigerated'}),0.01376513898522115,0.23118279569892472,1.613802286698304
"frozenset({'fresh fruits', 'fresh vegetables', 'yogurt', 'bread'})",frozenset({'soy lactosefree'}),0.010030411353572001,0.2883435582822086,1.613742404563582
"frozenset({'fresh vegetables', 'butter'})",frozenset({'milk'}),0.01952729018833698,0.41309255079006774,1.6137127301913794
"frozenset({'fresh vegetables', 'fresh fruits', 'tea'})",frozenset({'packaged vegetables fruits'}),0.012644720695726405,0.6236842105263158,1.6137097125751985
"frozenset({'butter', 'bread'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.012324601184442192,0.54739336492891,1.6136825792485938
"frozenset({'fresh vegetables', 'juice nectars', 'fresh fruits'})",frozenset({'packaged cheese'}),0.014832204022835192,0.396011396011396,1.6135742598786078
frozenset({'spreads'}),"frozenset({'soy lactosefree', 'fresh fruits'})",0.017339806861228192,0.20161290322580647,1.6135058262857773
"frozenset({'packaged cheese', 'fresh fruits', 'eggs', 'yogurt'})",frozenset({'fresh vegetables'}),0.013124899962652724,0.7592592592592593,1.6134689678340473
"frozenset({'fresh vegetables', 'fresh fruits', 'other creams cheeses'})",frozenset({'packaged vegetables fruits'}),0.02651656618470896,0.6235884567126725,1.6134619608180039
"frozenset({'butter', 'fresh fruits'})",frozenset({'frozen produce'}),0.010937416635543937,0.20961145194274028,1.613448642202374
frozenset({'cereal'}),"frozenset({'soy lactosefree', 'fresh fruits'})",0.02027423571466681,0.20159151193633953,1.6133346320336515
"frozenset({'tortillas flat bread', 'packaged vegetables fruits'})",frozenset({'yogurt'}),0.013925198740863256,0.45,1.6133033664881407
"frozenset({'packaged vegetables fruits', 'milk', 'fresh fruits', 'crackers'})",frozenset({'fresh vegetables'}),0.01328495971829483,0.7591463414634148,1.613229011116642
"frozenset({'energy granola bars', 'milk'})","frozenset({'packaged vegetables fruits', 'fresh fruits'})",0.012377954436322895,0.46123260437375746,1.6131522119382975
"frozenset({'canned meals beans', 'eggs'})",frozenset({'fresh vegetables'}),0.010083764605452702,0.7590361445783133,1.6129948364888125
"frozenset({'fresh fruits', 'fruit vegetable snacks'})",frozenset({'packaged cheese'}),0.01328495971829483,0.3958664546899841,1.61298368701182
"frozenset({'fresh vegetables', 'fresh dips tapenades', 'fresh fruits'})",frozenset({'yogurt'}),0.02203489302672998,0.44989106753812635,1.6129128306937837
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'water seltzer sparkling water'})",frozenset({'eggs'}),0.011364242650589553,0.2270788912579957,1.6127850166156172
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'other creams cheeses'})",frozenset({'yogurt'}),0.014352024755908873,0.4498327759197325,1.6127038483289107
"frozenset({'fresh vegetables', 'fresh fruits', 'coffee'})",frozenset({'packaged vegetables fruits'}),0.012004481673157978,0.6232686980609418,1.612634622826647
"frozenset({'fresh vegetables', 'fresh fruits', 'chips pretzels'})",frozenset({'packaged vegetables fruits'}),0.04236248199327749,0.6232339089481946,1.6125446100795158
"frozenset({'fresh fruits', 'ice cream ice'})","frozenset({'fresh vegetables', 'milk'})",0.014618791015312384,0.2185007974481659,1.6123466325082574
"frozenset({'fresh vegetables', 'canned jarred vegetables'})","frozenset({'soy lactosefree', 'fresh fruits'})",0.01173771541375447,0.20146520146520147,1.6123237707353848
"frozenset({'fresh vegetables', 'fresh fruits', 'bread'})",frozenset({'yogurt'}),0.03478632022621779,0.44965517241379316,1.6120671186977285
"frozenset({'packaged cheese', 'fresh dips tapenades', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.02128794750040015,0.7585551330798479,1.611972659786348
"frozenset({'packaged cheese', 'soy lactosefree', 'milk'})",frozenset({'packaged vegetables fruits'}),0.010403884116736916,0.623003194888179,1.6119476645208641
"frozenset({'packaged cheese', 'cereal', 'yogurt'})",frozenset({'packaged vegetables fruits'}),0.010403884116736916,0.623003194888179,1.6119476645208641
"frozenset({'lunch meat', 'milk', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.018513578402603637,0.622980251346499,1.6118883007989275
frozenset({'soup broth bouillon'}),"frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.017553219868751,0.20346320346320346,1.6117966282801446
frozenset({'fruit vegetable snacks'}),"frozenset({'milk', 'fresh fruits'})",0.014138611748386064,0.28191489361702127,1.611445822221357
"frozenset({'fresh vegetables', 'condiments'})",frozenset({'packaged cheese'}),0.014832204022835192,0.39544807965860596,1.6112789906611416
"frozenset({'fresh vegetables', 'crackers'})",frozenset({'frozen produce'}),0.012698073947607106,0.20932277924362358,1.6112266330033824
"frozenset({'juice nectars', 'fresh fruits'})",frozenset({'frozen produce'}),0.013178253214533427,0.2093220338983051,1.6112208958340584
"frozenset({'fresh herbs', 'yogurt'})",frozenset({'packaged cheese'}),0.012004481673157978,0.3954305799648506,1.611207687017651
"frozenset({'fresh vegetables', 'energy granola bars'})",frozenset({'bread'}),0.012004481673157978,0.28124999999999994,1.6110845812958432
"frozenset({'packaged poultry', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.018887051165768554,0.7580299785867237,1.610856676717796
"frozenset({'fresh fruits', 'bread', 'hot dogs bacon sausage'})",frozenset({'packaged vegetables fruits'}),0.01029717761297551,0.6225806451612903,1.610854366683885
"frozenset({'fresh fruits', 'fruit vegetable snacks'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.013551725977698341,0.40381558028616854,1.6107076870192927
"frozenset({'soy lactosefree', 'frozen breakfast'})",frozenset({'packaged vegetables fruits'}),0.010030411353572001,0.6225165562913907,1.610688544253111
"frozenset({'fresh fruits', 'energy granola bars', 'yogurt'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.011310889398708852,0.40380952380952384,1.6106835294236868
"frozenset({'packaged vegetables fruits', 'yogurt', 'frozen produce'})",frozenset({'milk'}),0.012164541428800085,0.4122965641952983,1.6106032727620831
"frozenset({'refrigerated', 'yogurt'})",frozenset({'bread'}),0.014565437763431681,0.28115345005149334,1.6105315141549936
frozenset({'butter'}),"frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.01579256255668783,0.2032967032967033,1.610477645769277
frozenset({'hot dogs bacon sausage'}),"frozenset({'packaged cheese', 'fresh vegetables'})",0.02059435522595102,0.2322503008423586,1.6104577834585005
"frozenset({'packaged vegetables fruits', 'frozen breakfast'})",frozenset({'milk'}),0.01328495971829483,0.41225165562913907,1.6104278410706445
"frozenset({'fresh vegetables', 'ice cream ice'})",frozenset({'chips pretzels'}),0.015845915808568534,0.2872340425531915,1.610418085424609
"frozenset({'packaged vegetables fruits', 'yogurt', 'frozen produce'})",frozenset({'fresh vegetables'}),0.022355012538014193,0.7576853526220615,1.6101243270062697
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits', 'water seltzer sparkling water'})",frozenset({'yogurt'}),0.01883369791388785,0.4491094147582697,1.610110512780078
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'soy lactosefree'})",frozenset({'fresh vegetables'}),0.021341300752280853,0.7575757575757576,1.6098914313200028
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'fresh vegetables', 'yogurt', 'chips pretzels'})",frozenset({'fresh fruits'}),0.010884063383663234,0.9400921658986174,1.6098809927307252
frozenset({'meat counter'}),"frozenset({'fresh vegetables', 'fresh fruits'})",0.01328495971829483,0.5460526315789475,1.6097301783083062
"frozenset({'juice nectars', 'chips pretzels'})",frozenset({'packaged cheese'}),0.010243824361094809,0.39506172839506176,1.6097047772410094
"frozenset({'packaged cheese', 'fresh vegetables', 'refrigerated', 'yogurt'})",frozenset({'fresh fruits'}),0.011684362161873766,0.9399141630901288,1.609576168003498
"frozenset({'milk', 'chips pretzels'})",frozenset({'eggs'}),0.011897775169396574,0.2266260162601626,1.6095685573187677
"frozenset({'fresh fruits', 'eggs', 'frozen produce'})",frozenset({'fresh vegetables'}),0.013818492237101852,0.7573099415204679,1.6093265571335749
"frozenset({'fresh vegetables', 'coffee'})","frozenset({'packaged vegetables fruits', 'fresh fruits'})",0.012004481673157978,0.460122699386503,1.609270340474198
"frozenset({'eggs', 'water seltzer sparkling water'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.011364242650589553,0.4034090909090909,1.6090863143028495
"frozenset({'milk', 'yogurt', 'chips pretzels'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.013978551992743957,0.5458333333333333,1.6090837003250495
"frozenset({'fresh vegetables', 'yogurt', 'water seltzer sparkling water'})",frozenset({'milk'}),0.012964840207010617,0.411864406779661,1.6089150846751117
"frozenset({'fresh vegetables', 'butter', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.022888545056821214,0.6217391304347826,1.6086770460711113
"frozenset({'packaged vegetables fruits', 'milk', 'fresh fruits', 'yogurt', 'chips pretzels'})",frozenset({'fresh vegetables'}),0.010137117857333405,0.7569721115537849,1.6086086493030147
"frozenset({'fresh vegetables', 'fresh fruits', 'preserved dips spreads'})",frozenset({'packaged vegetables fruits'}),0.010083764605452702,0.6217105263157895,1.6086030362695807
"frozenset({'packaged cheese', 'lunch meat', 'milk', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.011631008909993064,0.7569444444444444,1.608549855127236
"frozenset({'fresh fruits', 'yogurt', 'frozen breakfast'})",frozenset({'packaged vegetables fruits'}),0.01376513898522115,0.6216867469879518,1.608541510049031
frozenset({'frozen appetizers sides'}),"frozenset({'packaged cheese', 'fresh fruits'})",0.014725497519073788,0.26310772163965684,1.6084240139243602
"frozenset({'nuts seeds dried fruit', 'fresh fruits'})","frozenset({'fresh vegetables', 'milk'})",0.012698073947607106,0.21794871794871795,1.6082727639814256
"frozenset({'canned meals beans', 'yogurt'})",frozenset({'packaged vegetables fruits'}),0.015685856052926425,0.6215644820295982,1.6082251638156764
"frozenset({'packaged vegetables fruits', 'lunch meat', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.034199434455530066,0.7567886658795749,1.608218816845904
"frozenset({'milk', 'bread'})","frozenset({'packaged vegetables fruits', 'fresh fruits'})",0.02961105479378968,0.45981772990886494,1.6082037155592193
"frozenset({'milk', 'juice nectars'})",frozenset({'packaged cheese'}),0.011897775169396574,0.39469026548672564,1.608191227395152
"frozenset({'fresh vegetables', 'packaged poultry', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.01173771541375447,0.6214689265536724,1.6079779252340531
"frozenset({'fresh vegetables', 'energy granola bars', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.022248306034252787,0.6214605067064083,1.6079561398672295
"frozenset({'soy lactosefree', 'fresh dips tapenades'})",frozenset({'packaged cheese'}),0.010190471109214106,0.3946280991735537,1.607937926697808
"frozenset({'breakfast bakery', 'fresh fruits'})",frozenset({'milk'}),0.021234594248519447,0.41158221302998965,1.6078127175533754
"frozenset({'soy lactosefree', 'fresh vegetables', 'packaged vegetables fruits'})",frozenset({'bread'}),0.016859627594301874,0.2806394316163411,1.6075870619758805
"frozenset({'packaged vegetables fruits', 'yogurt', 'bread'})",frozenset({'chips pretzels'}),0.010830710131782531,0.2867231638418079,1.6075537720272226
"frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits', 'water seltzer sparkling water'})",frozenset({'milk'}),0.01029717761297551,0.41151385927505324,1.607545699123035
"frozenset({'milk', 'other creams cheeses'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.017659926372512406,0.5453047775947283,1.60752554993048
"frozenset({'packaged cheese', 'fresh vegetables', 'packaged vegetables fruits', 'yogurt'})",frozenset({'soy lactosefree'}),0.011631008909993064,0.2872200263504611,1.6074544502498338
"frozenset({'fresh vegetables', 'bread'})",frozenset({'packaged cheese'}),0.03830763485034413,0.39450549450549455,1.6074383659818445
"frozenset({'yogurt', 'water seltzer sparkling water'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits'})",0.01883369791388785,0.3209090909090909,1.6073754919586025
"frozenset({'fresh vegetables', 'spreads'})",frozenset({'yogurt'}),0.019900762951501894,0.4483173076923077,1.607270715010888
"frozenset({'crackers', 'bread'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.013391666222056234,0.4028892455858748,1.6070127963430625
"frozenset({'milk', 'water seltzer sparkling water'})",frozenset({'packaged cheese'}),0.01872699141012645,0.3943820224719102,1.606935271128481
"frozenset({'juice nectars', 'yogurt'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits'})",0.010937416635543937,0.3208137715179969,1.6068980543992024
"frozenset({'lunch meat', 'chips pretzels'})",frozenset({'yogurt'}),0.013605079229579042,0.44815465729349735,1.6066875940420848
"frozenset({'pasta sauce', 'fresh fruits'})",frozenset({'yogurt'}),0.020487648722189618,0.44807467911318555,1.606400862780879
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'fresh fruits', 'water seltzer sparkling water'})",frozenset({'fresh vegetables'}),0.017179747105586087,0.7558685446009391,1.6062635069677327
"frozenset({'baby food formula', 'milk'})",frozenset({'packaged vegetables fruits'}),0.01275142719948781,0.6207792207792208,1.6061933924716918
"frozenset({'soy lactosefree', 'soup broth bouillon'})",frozenset({'packaged vegetables fruits'}),0.012484660940084298,0.6206896551724138,1.6059616519735715
frozenset({'dry pasta'}),"frozenset({'packaged vegetables fruits', 'yogurt'})",0.016752921090540468,0.21700069108500347,1.6057023107012318
"frozenset({'baking ingredients', 'milk', 'fresh fruits'})",frozenset({'fresh vegetables'}),0.012698073947607106,0.7555555555555555,1.6055983875031494
"frozenset({'fresh vegetables', 'cereal'})",frozenset({'chips pretzels'}),0.013551725977698341,0.28635851183765504,1.6055092992441424
"frozenset({'packaged cheese', 'fresh fruits', 'chips pretzels'})",frozenset({'packaged vegetables fruits'}),0.025822973910259832,0.6205128205128205,1.6055041130413852
"frozenset({'crackers', 'yogurt'})","frozenset({'packaged vegetables fruits', 'fresh fruits'})",0.022675132049298406,0.45896328293736505,1.6052153036191517
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'cream'})",frozenset({'fresh vegetables'}),0.022728485301179106,0.7553191489361702,1.6050960100352198
"frozenset({'eggs', 'yogurt'})",frozenset({'packaged cheese'}),0.02059435522595102,0.39387755102040817,1.604879769299024
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'chips pretzels'})",frozenset({'soy lactosefree'}),0.01707304060182468,0.2867383512544803,1.604758709334943
"frozenset({'packaged cheese', 'fresh vegetables', 'soy lactosefree', 'yogurt'})",frozenset({'fresh fruits'}),0.015098970282238703,0.9370860927152317,1.6047331782331282
"frozenset({'grains rice dried goods', 'fresh fruits'})",frozenset({'packaged vegetables fruits'}),0.01872699141012645,0.6201413427561838,1.6045429579347257
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'frozen produce'})",frozenset({'packaged cheese'}),0.02027423571466681,0.39378238341968913,1.6044920027033116
"frozenset({'packaged vegetables fruits', 'crackers', 'fresh fruits', 'bread'})",frozenset({'fresh vegetables'}),0.012004481673157978,0.7550335570469798,1.6044891110806738
"frozenset({'packaged vegetables fruits', 'eggs'})",frozenset({'fresh vegetables'}),0.052286186843088084,0.7550077041602465,1.6044341722307824
frozenset({'poultry counter'}),frozenset({'fresh vegetables'}),0.03238542389158619,0.7549751243781094,1.6043649383468146
"frozenset({'fresh vegetables', 'energy granola bars'})",frozenset({'packaged cheese'}),0.01680627434242117,0.39375,1.604360054347826
"frozenset({'baking ingredients', 'packaged vegetables fruits'})",frozenset({'fresh vegetables'}),0.026623272688470364,0.7549167927382754,1.604240980305385
"frozenset({'soy lactosefree', 'fresh fruits', 'packaged vegetables fruits', 'yogurt'})",frozenset({'fresh vegetables'}),0.022675132049298406,0.7548845470692719,1.6041724564307667
"frozenset({'milk', 'eggs', 'yogurt'})",frozenset({'packaged vegetables fruits'}),0.013925198740863256,0.6199524940617578,1.6040543340971185
"frozenset({'fresh vegetables', 'hot dogs bacon sausage'})","frozenset({'fresh fruits', 'yogurt'})",0.016752921090540468,0.3187817258883249,1.604006949885872
"frozenset({'crackers', 'chips pretzels'})",frozenset({'yogurt'}),0.016326095075494852,0.44736842105263164,1.6038688438770992
frozenset({'frozen appetizers sides'}),"frozenset({'fresh vegetables', 'milk'})",0.012164541428800085,0.21734985700667303,1.6038536889275878
"frozenset({'fresh vegetables', 'baking ingredients'})","frozenset({'packaged vegetables fruits', 'fresh fruits'})",0.02155471375980366,0.4585698070374575,1.6038391291851215
"frozenset({'eggs', 'pasta sauce'})",frozenset({'fresh vegetables'}),0.010670650376140426,0.7547169811320755,1.6038163693150218
"frozenset({'packaged vegetables fruits', 'milk', 'hot dogs bacon sausage'})",frozenset({'fresh vegetables'}),0.010670650376140426,0.7547169811320755,1.6038163693150218
"frozenset({'milk', 'fresh fruits'})",frozenset({'bread'}),0.04897828522648456,0.27996340347666976,1.603714569487537
frozenset({'bread'}),"frozenset({'milk', 'fresh fruits'})",0.04897828522648456,0.28056234718826406,1.6037145694875368
"frozenset({'packaged vegetables fruits', 'lunch meat', 'fresh fruits', 'chips pretzels'})",frozenset({'fresh vegetables'}),0.010830710131782531,0.7546468401486988,1.6036673157491
